ProductId,TotalQuantity,Quantity,CreatedDate,CustomerId
250,15,313.40,2023-03-17 15:44:35.000,128
250,14,283.80,2023-03-17 15:44:45.000,128
8,36,762.80,2023-03-18 08:15:21.000,153
13,16,314.70,2023-03-18 08:17:06.000,20
13,16,312.50,2023-03-18 08:17:09.000,20
164,32,634.50,2023-03-18 08:21:25.000,185
164,32,638.50,2023-03-18 08:21:32.000,185
35,15,298.20,2023-03-18 08:21:36.000,185
35,16,326.70,2023-03-18 08:21:40.000,185
6,25,539.20,2023-03-18 08:23:25.000,2
45,35,718.70,2023-03-18 08:23:39.000,2
45,11,229.50,2023-03-18 08:23:56.000,2
35,15,317.20,2023-03-18 08:29:10.000,22
35,15,304.80,2023-03-18 08:29:36.000,22
35,15,304.10,2023-03-18 08:29:40.000,22
165,17,296.90,2023-03-18 08:30:24.000,82
5,15,301.80,2023-03-18 08:30:37.000,82
5,16,282.40,2023-03-18 08:30:41.000,82
5,16,281.20,2023-03-18 08:30:46.000,82
5,16,281.90,2023-03-18 08:30:58.000,82
5,16,282.60,2023-03-18 08:31:07.000,82
16,16,325.00,2023-03-18 10:34:37.000,167
16,15,308.10,2023-03-18 10:34:43.000,167
14,32,672.30,2023-03-18 10:34:49.000,167
14,16,340.40,2023-03-18 10:34:52.000,167
14,16,343.50,2023-03-18 10:35:00.000,167
14,16,335.10,2023-03-18 10:35:03.000,167
6,32,680.00,2023-03-18 11:51:44.000,2
6,18,382.70,2023-03-18 11:51:53.000,2
6,18,381.30,2023-03-18 11:52:02.000,2
6,18,384.40,2023-03-18 11:52:22.000,2
6,16,341.40,2023-03-18 11:52:48.000,2
14,16,343.20,2023-03-18 12:22:01.000,167
164,35,707.10,2023-03-18 15:40:04.000,1
164,35,706.50,2023-03-18 15:40:07.000,1
5,16,296.50,2023-03-18 15:40:12.000,1
35,16,323.10,2023-03-18 16:11:53.000,185
164,20,405.80,2023-03-18 16:11:57.000,185
5,30,565.60,2023-03-19 07:31:59.000,1
5,34,636.90,2023-03-19 07:32:04.000,1
5,16,267.10,2023-03-19 07:32:54.000,82
164,16,332.80,2023-03-19 07:51:03.000,28
11,18,369.50,2023-03-19 07:51:37.000,25
11,18,369.60,2023-03-19 07:51:38.000,25
5,14,264.90,2023-03-19 07:52:03.000,4
200,14,276.80,2023-03-19 07:52:39.000,11
200,14,278.10,2023-03-19 07:52:43.000,11
45,16,343.40,2023-03-19 07:55:36.000,9
45,16,344.90,2023-03-19 07:55:42.000,9
45,16,332.10,2023-03-19 07:55:47.000,9
45,33,671.10,2023-03-19 07:59:11.000,2
45,32,644.00,2023-03-19 07:59:21.000,2
45,16,327.60,2023-03-19 07:59:31.000,2
6,30,610.00,2023-03-19 07:59:49.000,2
6,15,325.00,2023-03-19 07:59:55.000,2
6,15,325.10,2023-03-19 08:00:02.000,2
45,99,2028.00,2023-03-19 08:45:22.000,2
263,32,637.40,2023-03-19 10:19:17.000,180
263,32,638.30,2023-03-19 10:19:22.000,180
5,16,332.80,2023-03-20 08:21:07.000,152
5,16,321.80,2023-03-20 08:21:10.000,152
5,16,319.90,2023-03-20 08:21:12.000,152
5,16,322.00,2023-03-20 08:21:15.000,152
5,16,319.00,2023-03-20 08:21:17.000,152
5,16,319.90,2023-03-20 08:21:20.000,152
5,16,319.20,2023-03-20 08:21:28.000,152
263,16,308.60,2023-03-20 08:25:22.000,180
263,16,311.10,2023-03-20 08:25:26.000,180
263,16,311.20,2023-03-20 08:25:29.000,180
35,16,325.90,2023-03-20 08:26:10.000,185
35,16,325.50,2023-03-20 08:26:15.000,185
164,30,592.90,2023-03-20 08:26:23.000,185
5,30,562.70,2023-03-20 08:27:12.000,1
27,18,356.30,2023-03-20 08:28:39.000,18
27,36,717.00,2023-03-20 08:28:46.000,18
45,16,346.70,2023-03-20 08:29:55.000,9
33,17,353.20,2023-03-20 08:32:16.000,150
8,18,355.90,2023-03-20 08:32:20.000,150
45,16,314.60,2023-03-20 08:32:26.000,150
45,16,318.80,2023-03-20 08:32:29.000,150
8,35,681.40,2023-03-20 11:38:52.000,19
6,24,516.20,2023-03-20 11:39:23.000,2
6,36,758.80,2023-03-20 11:39:58.000,2
6,15,319.00,2023-03-20 11:40:06.000,2
5,15,263.20,2023-03-21 08:17:20.000,82
5,25,434.40,2023-03-21 08:19:17.000,82
45,16,318.30,2023-03-21 08:21:42.000,150
5,14,271.70,2023-03-21 08:23:01.000,4
8,18,353.60,2023-03-21 08:23:48.000,21
25,16,325.20,2023-03-21 08:24:49.000,9
45,16,340.50,2023-03-21 08:24:57.000,9
45,16,342.50,2023-03-21 08:25:09.000,9
45,16,340.90,2023-03-21 08:25:17.000,9
278,18,591.60,2023-03-21 08:37:04.000,110
278,20,603.00,2023-03-21 08:37:26.000,110
278,26,647.30,2023-03-21 08:37:47.000,110
278,11,343.70,2023-03-21 08:40:34.000,110
278,23,598.80,2023-03-21 08:41:10.000,110
278,16,472.00,2023-03-21 08:41:26.000,110
278,12,341.60,2023-03-21 08:45:37.000,110
278,19,575.20,2023-03-21 08:46:40.000,110
35,16,326.70,2023-03-21 10:46:20.000,185
35,16,315.40,2023-03-21 10:46:24.000,185
12,15,298.60,2023-03-21 12:05:57.000,13
6,28,585.30,2023-03-21 12:06:50.000,2
6,20,428.30,2023-03-21 12:06:58.000,2
164,34,677.10,2023-03-21 12:14:16.000,185
8,36,710.50,2023-03-21 12:57:55.000,15
165,11,213.30,2023-03-21 15:48:00.000,16
165,26,563.40,2023-03-21 15:48:45.000,16
11,18,374.50,2023-03-22 08:16:21.000,25
28,12,242.30,2023-03-22 08:16:23.000,25
170,16,330.40,2023-03-22 08:16:25.000,25
35,16,307.30,2023-03-22 08:17:58.000,185
35,16,328.90,2023-03-22 08:17:17.000,185
35,16,322.30,2023-03-22 08:17:21.000,185
35,16,318.90,2023-03-22 08:17:25.000,185
35,16,327.90,2023-03-22 08:17:30.000,185
25,14,299.50,2023-03-22 08:19:52.000,9
290,12,267.30,2023-03-22 08:20:05.000,9
45,16,345.00,2023-03-22 08:20:11.000,9
45,16,341.70,2023-03-22 08:20:20.000,9
45,16,341.80,2023-03-22 08:20:27.000,9
45,16,325.20,2023-03-22 08:20:32.000,9
5,16,281.20,2023-03-22 08:21:19.000,82
5,16,281.00,2023-03-22 08:21:22.000,82
6,20,425.30,2023-03-22 08:25:18.000,2
6,20,426.80,2023-03-22 08:25:23.000,2
164,15,310.20,2023-03-22 08:30:00.000,10
8,36,742.60,2023-03-22 08:30:49.000,15
186,10,245.80,2023-03-22 08:31:37.000,158
263,32,628.90,2023-03-22 08:36:34.000,180
5,40,640.20,2023-03-22 09:24:25.000,1
35,16,329.60,2023-03-22 12:49:16.000,22
22,18,355.70,2023-03-22 12:41:15.000,21
22,18,357.10,2023-03-22 12:41:21.000,21
22,18,364.40,2023-03-22 12:41:26.000,21
22,18,355.60,2023-03-22 12:41:30.000,21
22,18,353.30,2023-03-22 12:42:38.000,21
22,18,352.80,2023-03-22 12:42:45.000,21
22,18,355.80,2023-03-22 12:43:24.000,21
6,15,334.10,2023-03-22 12:48:34.000,31
35,1,18.10,2023-03-22 15:11:11.000,185
8,18,351.00,2023-03-23 08:14:44.000,21
8,18,350.90,2023-03-23 08:15:02.000,21
8,10,196.60,2023-03-23 08:15:18.000,21
8,18,356.60,2023-03-23 08:34:18.000,21
8,18,364.30,2023-03-23 08:34:29.000,21
45,16,324.60,2023-03-23 08:11:43.000,150
45,16,314.70,2023-03-23 08:11:47.000,150
45,17,340.50,2023-03-23 08:12:52.000,12
164,16,330.50,2023-03-23 08:13:18.000,28
240,14,260.60,2023-03-23 08:13:51.000,110
45,17,337.70,2023-03-23 08:17:07.000,159
5,40,485.60,2023-03-23 08:18:39.000,30
5,14,274.00,2023-03-23 08:19:17.000,4
5,14,273.80,2023-03-23 08:19:20.000,4
5,28,539.50,2023-03-23 08:19:35.000,4
165,16,316.70,2023-03-23 08:20:21.000,25
170,14,282.30,2023-03-23 08:20:31.000,25
11,18,369.70,2023-03-23 08:20:36.000,25
164,15,297.60,2023-03-23 08:21:25.000,10
164,15,309.80,2023-03-23 08:21:28.000,10
164,30,621.60,2023-03-23 08:21:31.000,10
164,30,615.50,2023-03-23 08:21:33.000,10
6,18,381.00,2023-03-23 12:30:23.000,82
6,18,376.60,2023-03-23 12:30:26.000,82
6,18,368.70,2023-03-23 12:30:29.000,82
6,16,335.40,2023-03-23 12:42:37.000,82
5,16,330.20,2023-03-23 12:24:39.000,170
165,14,268.80,2023-03-23 12:24:43.000,170
165,14,271.60,2023-03-23 12:24:46.000,170
11,11,234.80,2023-03-23 12:25:31.000,30
263,16,309.90,2023-03-23 13:02:50.000,180
263,32,625.20,2023-03-23 13:02:53.000,180
16,39,697.40,2023-03-23 13:42:59.000,110
16,25,480.00,2023-03-23 13:43:16.000,110
16,23,408.30,2023-03-23 13:43:31.000,110
165,35,706.00,2023-03-23 13:43:54.000,110
35,15,303.90,2023-03-23 16:20:05.000,185
32,32,695.00,2023-03-23 16:20:19.000,185
32,32,692.30,2023-03-23 16:20:25.000,185
5,35,566.50,2023-03-24 07:41:02.000,1
45,119,2439.40,2023-03-24 08:03:52.000,2
45,16,324.80,2023-03-24 08:04:01.000,2
45,32,648.10,2023-03-24 08:04:08.000,2
45,32,647.30,2023-03-24 08:18:54.000,2
45,32,692.20,2023-03-24 09:12:45.000,9
45,32,696.70,2023-03-24 09:12:51.000,9
45,16,337.20,2023-03-24 09:15:17.000,9
26,32,669.20,2023-03-24 09:13:16.000,9
165,17,296.60,2023-03-24 09:13:46.000,82
8,18,349.80,2023-03-24 09:14:21.000,21
6,40,855.50,2023-03-24 11:49:58.000,2
6,40,853.70,2023-03-24 11:50:12.000,2
6,40,857.40,2023-03-24 11:50:27.000,2
6,16,341.90,2023-03-24 12:59:37.000,2
32,16,325.30,2023-03-24 12:59:44.000,2
164,25,481.10,2023-03-24 13:15:46.000,122
263,32,627.30,2023-03-24 15:09:38.000,180
35,16,326.90,2023-03-24 15:26:39.000,185
35,16,326.80,2023-03-24 15:26:45.000,185
164,34,658.80,2023-03-24 15:41:42.000,2
164,34,651.60,2023-03-24 15:42:21.000,2
32,16,315.90,2023-03-24 15:42:26.000,2
32,16,313.80,2023-03-24 15:42:31.000,2
45,16,350.30,2023-03-24 16:01:29.000,9
8,36,702.30,2023-03-25 08:14:04.000,21
8,36,707.90,2023-03-25 08:15:06.000,21
8,36,706.60,2023-03-25 08:15:23.000,21
8,18,351.30,2023-03-25 08:16:25.000,15
8,18,345.60,2023-03-25 08:16:29.000,15
8,36,691.70,2023-03-25 08:16:35.000,15
6,18,368.40,2023-03-25 08:17:38.000,2
6,14,286.90,2023-03-25 08:17:52.000,2
6,36,753.80,2023-03-25 08:18:43.000,2
6,34,714.50,2023-03-25 08:18:52.000,2
13,15,334.30,2023-03-25 08:19:47.000,120
35,15,304.80,2023-03-25 08:20:32.000,22
25,14,299.10,2023-03-25 08:21:18.000,9
45,16,329.50,2023-03-25 08:21:25.000,9
35,16,319.70,2023-03-25 11:34:11.000,185
35,32,631.00,2023-03-25 11:34:18.000,185
35,32,612.40,2023-03-25 11:34:27.000,185
263,16,322.80,2023-03-25 09:07:09.000,180
263,32,652.60,2023-03-25 09:07:15.000,180
263,16,323.40,2023-03-25 09:07:23.000,180
263,16,321.00,2023-03-25 09:07:27.000,180
5,14,272.20,2023-03-25 12:50:02.000,4
5,14,273.70,2023-03-25 12:50:06.000,4
5,14,275.20,2023-03-25 12:50:09.000,4
14,16,329.10,2023-03-25 12:50:13.000,4
14,16,331.80,2023-03-25 12:50:16.000,4
14,16,326.70,2023-03-25 12:50:19.000,4
16,3,62.30,2023-03-25 11:26:57.000,167
16,2,39.30,2023-03-25 11:26:59.000,167
16,31,611.80,2023-03-25 11:27:18.000,167
16,14,283.20,2023-03-25 11:27:24.000,167
16,14,279.70,2023-03-25 11:27:32.000,167
16,14,279.60,2023-03-25 11:27:58.000,167
12,25,502.30,2023-03-25 11:28:03.000,167
165,16,313.50,2023-03-25 11:28:07.000,167
165,16,313.20,2023-03-25 11:28:12.000,167
45,33,701.60,2023-03-25 11:57:56.000,156
45,16,333.40,2023-03-25 11:58:00.000,156
45,16,330.30,2023-03-25 11:58:04.000,156
45,16,334.30,2023-03-25 11:58:07.000,156
5,16,329.90,2023-03-25 11:59:01.000,1
45,16,342.40,2023-03-25 12:53:40.000,9
32,32,694.90,2023-03-25 12:58:00.000,110
244,14,277.00,2023-03-25 13:02:32.000,145
244,14,283.80,2023-03-25 13:02:34.000,145
244,4,80.20,2023-03-25 13:02:36.000,145
263,17,323.70,2023-03-25 15:54:16.000,180
263,16,308.00,2023-03-25 15:54:22.000,180
263,16,314.20,2023-03-25 15:54:27.000,180
263,32,627.90,2023-03-25 15:54:38.000,180
35,16,320.30,2023-03-26 07:51:35.000,185
35,16,327.10,2023-03-26 07:51:45.000,185
35,16,315.20,2023-03-26 07:51:53.000,185
35,16,302.10,2023-03-26 07:52:02.000,185
35,16,324.90,2023-03-26 07:52:10.000,185
35,32,648.80,2023-03-26 07:52:18.000,185
35,16,321.10,2023-03-26 07:52:27.000,185
35,16,322.30,2023-03-26 07:55:34.000,185
35,16,318.90,2023-03-26 07:55:39.000,185
165,17,299.90,2023-03-26 08:02:07.000,82
13,14,286.80,2023-03-26 08:05:17.000,170
12,16,352.20,2023-03-26 08:06:49.000,9
35,16,315.40,2023-03-26 08:08:44.000,185
12,36,719.80,2023-03-26 08:40:03.000,16
164,15,305.80,2023-03-26 09:28:35.000,10
164,15,309.10,2023-03-26 09:28:37.000,10
6,30,619.30,2023-03-26 09:29:59.000,2
6,40,857.30,2023-03-26 09:30:10.000,2
6,24,514.40,2023-03-26 09:30:15.000,2
45,16,325.00,2023-03-27 08:22:12.000,2
45,16,326.90,2023-03-27 08:22:16.000,2
6,30,644.20,2023-03-27 08:22:30.000,2
5,15,294.20,2023-03-27 08:23:12.000,82
5,17,281.30,2023-03-27 08:23:15.000,82
5,16,282.90,2023-03-27 08:23:17.000,82
5,17,316.00,2023-03-27 08:23:21.000,82
186,20,495.50,2023-03-27 08:24:22.000,158
25,16,343.50,2023-03-27 08:25:06.000,9
45,16,346.70,2023-03-27 08:25:14.000,9
12,16,358.30,2023-03-27 08:25:50.000,9
25,15,289.10,2023-03-27 08:26:28.000,20
25,15,308.90,2023-03-27 08:26:31.000,20
5,16,280.30,2023-03-27 08:27:40.000,31
28,14,279.30,2023-03-27 08:28:52.000,25
5,14,301.30,2023-03-27 12:45:36.000,1
5,14,300.50,2023-03-27 12:45:39.000,1
263,32,606.30,2023-03-27 13:34:49.000,180
263,29,568.90,2023-03-27 13:34:53.000,180
14,16,328.50,2023-03-27 14:19:34.000,167
14,16,322.30,2023-03-27 14:19:38.000,167
14,16,325.50,2023-03-27 14:19:42.000,167
14,16,322.50,2023-03-27 14:19:45.000,167
14,16,332.60,2023-03-27 14:19:50.000,167
14,32,633.20,2023-03-27 14:19:55.000,167
14,16,323.00,2023-03-27 14:19:58.000,167
14,32,645.30,2023-03-27 14:20:02.000,167
14,16,318.10,2023-03-27 14:20:11.000,167
14,16,344.60,2023-03-27 14:20:14.000,167
45,32,638.40,2023-03-28 08:13:09.000,159
45,16,320.60,2023-03-28 08:13:11.000,159
6,40,866.90,2023-03-28 08:16:52.000,2
6,40,848.70,2023-03-28 08:16:57.000,2
6,17,360.30,2023-03-28 08:17:04.000,2
6,20,430.80,2023-03-28 08:17:20.000,2
14,32,660.60,2023-03-28 08:24:10.000,4
14,16,334.90,2023-03-28 08:24:15.000,4
14,15,312.70,2023-03-28 08:24:18.000,4
166,16,328.40,2023-03-28 08:24:24.000,4
166,16,326.10,2023-03-28 08:24:28.000,4
11,18,366.70,2023-03-28 11:51:08.000,25
11,18,367.80,2023-03-28 11:51:11.000,25
8,18,377.00,2023-03-28 11:52:21.000,153
165,32,643.00,2023-03-28 11:52:49.000,120
165,32,645.50,2023-03-28 11:52:52.000,120
229,20,318.80,2023-03-28 11:56:52.000,110
13,2,37.90,2023-03-28 12:07:40.000,110
296,2,39.30,2023-03-28 12:07:47.000,110
21,14,274.00,2023-03-28 12:11:49.000,170
45,50,1022.70,2023-03-28 12:14:28.000,2
45,60,1231.60,2023-03-28 12:14:35.000,2
164,16,314.90,2023-03-28 12:37:35.000,150
164,16,311.00,2023-03-28 12:37:43.000,150
289,18,345.50,2023-03-28 13:58:59.000,128
289,18,346.30,2023-03-28 13:59:04.000,128
289,23,435.00,2023-03-28 13:59:07.000,128
35,16,321.50,2023-03-28 14:59:59.000,185
35,16,335.10,2023-03-28 15:00:06.000,185
35,16,317.10,2023-03-28 15:35:08.000,185
35,32,651.70,2023-03-28 15:35:13.000,185
45,16,326.70,2023-03-29 08:30:04.000,2
45,16,324.40,2023-03-29 08:30:08.000,2
6,20,420.30,2023-03-29 08:30:43.000,2
6,40,857.50,2023-03-29 08:30:56.000,2
6,15,321.10,2023-03-29 08:32:44.000,2
6,15,321.20,2023-03-29 08:32:47.000,2
45,16,353.10,2023-03-29 08:37:27.000,9
45,16,351.70,2023-03-29 08:37:35.000,9
25,14,304.40,2023-03-29 08:37:41.000,9
36,16,348.50,2023-03-29 08:37:51.000,9
9,32,721.50,2023-03-29 08:38:44.000,170
14,16,332.60,2023-03-29 08:38:52.000,170
8,36,704.50,2023-03-29 08:39:50.000,21
8,36,704.00,2023-03-29 08:40:57.000,21
45,16,349.40,2023-03-29 10:54:47.000,9
31,30,593.60,2023-03-29 10:56:58.000,27
31,30,600.30,2023-03-29 10:57:06.000,27
5,40,500.90,2023-03-29 10:57:55.000,30
21,15,293.50,2023-03-29 10:58:42.000,170
21,16,315.90,2023-03-29 10:59:04.000,170
21,15,289.40,2023-03-29 10:59:17.000,170
21,15,295.10,2023-03-29 10:59:20.000,170
242,19,386.90,2023-03-29 11:58:20.000,110
251,14,269.40,2023-03-29 12:03:30.000,187
251,14,271.80,2023-03-29 12:03:32.000,187
263,16,318.70,2023-03-29 12:22:17.000,180
263,14,270.00,2023-03-29 12:22:22.000,180
263,32,626.10,2023-03-29 12:22:26.000,180
6,33,714.90,2023-03-29 13:36:21.000,2
6,20,428.40,2023-03-29 13:36:34.000,2
6,20,431.10,2023-03-29 13:36:42.000,2
6,20,435.30,2023-03-29 13:36:50.000,2
6,40,867.60,2023-03-29 13:36:59.000,2
6,40,864.70,2023-03-29 13:37:06.000,2
164,16,311.80,2023-03-30 08:13:43.000,150
164,16,310.20,2023-03-30 08:13:47.000,150
45,16,337.40,2023-03-30 08:14:23.000,9
45,16,338.10,2023-03-30 08:14:28.000,9
26,16,338.30,2023-03-30 08:15:14.000,9
12,16,350.80,2023-03-30 08:15:19.000,9
35,16,332.30,2023-03-30 08:21:14.000,185
35,32,642.00,2023-03-30 08:21:29.000,185
35,16,321.30,2023-03-30 08:21:43.000,185
35,16,321.10,2023-03-30 08:21:49.000,185
35,32,650.20,2023-03-30 08:21:55.000,185
35,16,326.80,2023-03-30 08:22:01.000,185
35,16,322.80,2023-03-30 08:22:25.000,185
35,15,300.90,2023-03-30 08:22:37.000,185
35,1,27.90,2023-03-30 08:23:04.000,185
164,11,224.30,2023-03-30 09:57:50.000,10
164,32,655.50,2023-03-30 09:57:53.000,10
164,15,313.90,2023-03-30 09:58:00.000,10
164,15,313.30,2023-03-30 09:58:04.000,10
164,30,585.50,2023-03-30 09:58:46.000,14
164,15,288.10,2023-03-30 09:58:50.000,14
164,15,279.00,2023-03-30 09:58:53.000,14
229,24,493.20,2023-03-30 09:59:51.000,33
165,16,320.20,2023-03-30 10:01:11.000,188
16,16,322.50,2023-03-30 12:34:57.000,167
16,16,323.10,2023-03-30 12:35:00.000,167
16,15,295.30,2023-03-30 12:35:04.000,167
5,15,300.80,2023-03-30 12:35:10.000,167
165,16,312.90,2023-03-30 12:35:14.000,167
5,18,279.40,2023-03-30 12:24:18.000,30
5,18,292.70,2023-03-30 12:24:24.000,30
5,18,278.30,2023-03-30 12:24:28.000,30
5,18,277.40,2023-03-30 12:24:31.000,30
5,34,524.20,2023-03-30 12:24:36.000,30
164,16,314.40,2023-03-30 12:46:23.000,122
164,13,248.50,2023-03-30 12:46:28.000,122
164,15,300.70,2023-03-30 12:46:30.000,122
5,16,310.70,2023-03-30 13:03:29.000,82
5,32,622.20,2023-03-30 13:03:31.000,82
25,36,707.50,2023-03-30 13:03:35.000,82
5,16,281.60,2023-03-30 13:03:38.000,82
13,16,309.80,2023-03-30 13:04:41.000,20
13,16,311.00,2023-03-30 13:04:44.000,20
35,15,302.20,2023-03-30 13:07:03.000,22
35,14,284.10,2023-03-30 13:07:05.000,22
13,16,315.00,2023-03-30 13:17:48.000,180
263,32,635.70,2023-03-30 13:17:52.000,180
164,16,319.40,2023-03-30 13:18:21.000,1
5,5,82.40,2023-03-30 13:18:37.000,1
5,32,527.60,2023-03-30 13:18:55.000,1
165,14,272.30,2023-03-30 17:17:52.000,16
6,40,868.70,2023-03-31 08:12:25.000,2
6,40,865.90,2023-03-31 08:12:32.000,2
6,16,344.70,2023-03-31 08:12:42.000,2
6,20,435.20,2023-03-31 08:12:57.000,2
6,20,431.70,2023-03-31 08:13:09.000,2
45,16,345.40,2023-03-31 08:17:03.000,9
45,16,341.20,2023-03-31 08:17:09.000,9
45,16,340.30,2023-03-31 08:17:14.000,9
26,16,344.90,2023-03-31 08:19:43.000,9
5,4,66.50,2023-03-31 08:18:43.000,82
5,11,194.00,2023-03-31 08:18:45.000,82
6,20,412.60,2023-03-31 08:18:51.000,82
166,32,630.90,2023-03-31 08:23:40.000,110
25,18,365.90,2023-03-31 08:25:06.000,30
14,32,636.30,2023-03-31 10:19:58.000,167
14,16,320.60,2023-03-31 10:20:02.000,167
14,16,319.00,2023-03-31 10:20:07.000,167
5,14,281.20,2023-03-31 10:20:36.000,167
5,13,239.30,2023-03-31 10:50:10.000,1
164,14,293.50,2023-03-31 10:50:17.000,1
6,40,854.40,2023-03-31 11:54:29.000,2
35,16,319.10,2023-03-31 12:05:36.000,185
35,16,319.50,2023-03-31 12:06:12.000,185
263,32,642.50,2023-03-31 12:43:53.000,180
8,18,352.50,2023-03-31 14:19:54.000,15
22,36,698.40,2023-03-31 14:20:03.000,15
22,18,355.90,2023-03-31 14:20:50.000,15
35,16,323.20,2023-03-31 15:26:47.000,185
35,16,319.20,2023-03-31 15:29:20.000,185
35,16,339.40,2023-03-31 15:29:27.000,185
35,16,317.70,2023-03-31 15:29:32.000,185
8,18,375.30,2023-03-31 15:54:25.000,153
8,18,377.30,2023-03-31 15:54:28.000,153
164,14,290.80,2023-04-01 07:56:32.000,1
5,16,260.00,2023-04-01 07:56:36.000,1
8,18,374.60,2023-04-01 07:57:19.000,153
8,18,378.10,2023-04-01 07:57:22.000,153
45,16,342.20,2023-04-01 08:05:27.000,9
45,16,343.60,2023-04-01 08:05:38.000,9
11,32,657.20,2023-04-01 08:06:27.000,25
11,18,365.70,2023-04-01 08:06:32.000,25
6,12,248.20,2023-04-01 08:06:36.000,25
5,16,280.20,2023-04-01 08:07:54.000,82
5,16,294.70,2023-04-01 08:07:58.000,82
165,17,294.70,2023-04-01 08:08:01.000,82
263,16,325.70,2023-04-01 08:35:32.000,128
166,16,321.40,2023-04-01 10:11:00.000,4
166,16,317.00,2023-04-01 10:11:04.000,4
8,16,318.50,2023-04-01 10:12:17.000,21
8,16,317.30,2023-04-01 10:12:38.000,21
165,32,643.70,2023-04-01 10:13:32.000,120
5,40,593.90,2023-04-01 10:14:22.000,76
35,16,320.90,2023-04-01 11:52:07.000,185
35,16,317.20,2023-04-01 11:52:16.000,185
6,20,431.10,2023-04-01 12:48:10.000,2
6,20,432.70,2023-04-01 12:48:14.000,2
6,40,865.50,2023-04-01 12:48:25.000,2
6,40,849.40,2023-04-01 12:48:30.000,2
6,40,866.00,2023-04-01 12:48:45.000,2
289,22,414.50,2023-04-01 13:15:59.000,128
289,29,555.70,2023-04-01 13:16:04.000,128
289,18,346.30,2023-04-01 13:16:06.000,128
289,16,319.80,2023-04-01 13:16:09.000,128
289,15,280.60,2023-04-01 13:16:12.000,128
263,2,39.20,2023-04-01 14:58:11.000,180
263,2,39.40,2023-04-01 14:58:17.000,180
263,7,145.00,2023-04-01 14:58:23.000,180
263,25,499.30,2023-04-01 14:58:28.000,180
263,27,544.00,2023-04-01 14:58:47.000,180
6,24,502.90,2023-04-01 15:00:48.000,2
164,28,560.40,2023-04-01 15:00:56.000,2
13,14,273.10,2023-04-01 15:32:00.000,110
32,16,328.90,2023-04-01 16:23:19.000,185
165,14,278.30,2023-04-01 17:12:47.000,188
164,26,554.70,2023-04-01 17:12:51.000,188
164,26,520.20,2023-04-01 17:12:55.000,188
35,16,312.10,2023-04-02 08:15:05.000,185
35,16,317.30,2023-04-02 08:15:19.000,185
35,16,325.60,2023-04-02 08:15:27.000,185
45,16,343.40,2023-04-02 08:17:45.000,9
45,16,345.70,2023-04-02 08:17:55.000,9
45,16,352.30,2023-04-02 08:18:03.000,9
45,16,341.90,2023-04-02 08:18:09.000,9
26,32,733.90,2023-04-02 08:19:26.000,9
21,15,294.60,2023-04-02 08:21:03.000,190
165,15,293.70,2023-04-02 08:21:05.000,190
8,18,352.70,2023-04-02 08:31:49.000,15
8,18,348.90,2023-04-02 08:31:53.000,15
22,18,350.90,2023-04-02 08:31:58.000,15
22,18,350.90,2023-04-02 08:32:03.000,15
45,80,1649.00,2023-04-02 08:34:32.000,2
45,16,325.60,2023-04-02 08:34:46.000,2
45,16,328.60,2023-04-02 08:34:55.000,2
45,16,332.30,2023-04-02 08:35:00.000,2
5,34,640.40,2023-04-02 08:50:41.000,1
5,34,642.40,2023-04-02 08:50:54.000,1
5,32,603.70,2023-04-02 08:51:02.000,1
32,16,320.70,2023-04-02 09:53:16.000,2
45,16,330.90,2023-04-02 09:54:02.000,2
45,16,325.70,2023-04-02 09:54:07.000,2
45,16,321.50,2023-04-02 09:54:17.000,2
45,16,324.30,2023-04-02 09:54:21.000,2
164,16,314.00,2023-04-02 09:54:44.000,2
164,16,312.40,2023-04-02 09:54:51.000,2
164,15,310.90,2023-04-02 09:55:29.000,2
32,16,331.20,2023-04-02 10:31:00.000,185
5,18,281.30,2023-04-02 10:34:29.000,30
164,15,292.80,2023-04-02 10:36:43.000,30
25,14,285.70,2023-04-02 10:35:55.000,30
25,18,372.40,2023-04-02 10:36:07.000,30
27,15,297.90,2023-04-02 10:36:17.000,30
164,15,295.70,2023-04-02 10:36:29.000,30
164,15,294.70,2023-04-02 10:36:34.000,30
240,5,125.30,2023-04-02 12:26:45.000,110
27,15,295.00,2023-04-02 13:10:02.000,30
35,16,419.10,2023-04-03 07:53:33.000,185
35,16,348.90,2023-04-03 07:53:39.000,185
35,32,657.10,2023-04-03 07:53:46.000,185
35,16,442.40,2023-04-03 07:56:18.000,185
35,1,29.30,2023-04-03 07:57:08.000,185
35,15,300.70,2023-04-03 07:57:24.000,185
13,2,38.50,2023-04-03 08:15:37.000,22
35,15,397.50,2023-04-03 08:15:43.000,22
23,16,328.80,2023-04-03 08:15:50.000,22
2,18,359.20,2023-04-03 08:15:56.000,22
2,25,495.40,2023-04-03 08:16:02.000,22
8,18,361.80,2023-04-03 08:16:54.000,150
33,23,496.40,2023-04-03 08:16:58.000,150
45,16,377.30,2023-04-03 08:17:02.000,150
8,10,197.40,2023-04-03 08:21:37.000,21
3,15,295.80,2023-04-03 12:41:45.000,21
208,16,315.30,2023-04-03 12:41:53.000,21
184,4,74.60,2023-04-03 12:42:28.000,21
45,16,354.90,2023-04-03 08:31:00.000,9
263,16,315.90,2023-04-03 08:55:06.000,180
263,16,293.80,2023-04-03 08:55:11.000,180
263,16,312.50,2023-04-03 08:55:18.000,180
